gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
SLC30A9,-3.776260853,-1.190726995,0.0001592002699,0.01475352319,0.2195121951,0.09371822962,1.190726995,Downregulated,2.18034527
CD81,-3.785429478,-1.041698694,0.0001534432926,0.0143504672,0.3219512195,0.0911579128,1.041698694,Downregulated,1.919990239
SP110,-3.799182653,-1.106339335,0.0001451740824,0.01370282034,0.2829268293,0.08704389088,1.106339335,Downregulated,2.061320427
GLIPR2,-3.799599409,-1.121364594,0.0001449301752,0.01370282034,0.243902439,0.08704389088,1.121364594,Downregulated,2.089315338
RBM5,-3.824188232,-1.138695717,0.000131203654,0.01267763079,0.2341463415,0.08053161934,1.138695717,Downregulated,2.160062391
CTSC,-3.832940102,-1.028517723,0.00012662075,0.01229306596,0.3512195122,0.07808876316,1.028517723,Downregulated,1.964818329
CREM,3.837107897,1.75129354,0.0001244918417,0.01214420894,0.356097561,0.07714318456,1.75129354,Upregulated,3.354831791
FAM133B,-3.840025187,-1.016712666,0.0001230217312,0.01205849546,0.4390243902,0.07659871012,1.016712666,Downregulated,1.950773582
DCAF5,-3.881700993,-1.090931535,0.0001037283297,0.0103667313,0.2829268293,0.0658521827,1.090931535,Downregulated,2.164798891
FBXL17,-3.888786077,-1.046052694,0.0001007469002,0.01016845446,0.3365853659,0.06459267644,1.046052694,Downregulated,2.084516331
UBE2D2,-3.910874367,-1.046013355,0.00009196263609,0.009328030968,0.4,0.0592540871,1.046013355,Downregulated,2.123626796
RABEP1,-3.910874367,-1.06463182,0.00009196263609,0.009328030968,0.3317073171,0.0592540871,1.06463182,Downregulated,2.161426189
ABHD17B,-3.929211617,-1.555347681,0.00008522478424,0.008790790355,0.1365853659,0.05584139452,1.555347681,Downregulated,3.197751402
IL10RA,-3.969637394,-1.317789912,0.00007198208614,0.007564797795,0.1902439024,0.04805356983,1.317789912,Downregulated,2.795299488
CCDC88C,-3.973388195,-1.008744597,0.00007085741022,0.007485185905,0.4195121951,0.04754785432,1.008744597,Downregulated,2.144386651
SCML4,-3.982973814,-1.322684407,0.00006805828273,0.007226938897,0.2,0.04590740194,1.322684407,Downregulated,2.831927653
TRAPPC9,-3.988808393,-1.408234954,0.00006640604015,0.007088410191,0.1707317073,0.04502743144,1.408234954,Downregulated,3.026932253
HEXA,-3.990475416,-1.243654609,0.00006594098827,0.007075815099,0.2146341463,0.04494742413,1.243654609,Downregulated,2.674135396
APPL2,-4.011313438,-1.005105257,0.00006038189354,0.006583240885,0.4048780488,0.04181846417,1.005105257,Downregulated,2.192697679
TGFBR1,-4.028817177,-1.085794091,0.00005605816027,0.00621148789,0.3658536585,0.03945699213,1.085794091,Downregulated,2.396135132
DOCK10,-4.042987347,-1.022137761,0.00005277451618,0.005911905692,0.4146341463,0.03755396782,1.022137761,Downregulated,2.277601467
