gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
RP5-1057J7.6,-3.30465889,-1.393391848,0.0009509208367,0.00279236267,0.01511121857,0.00279236267,1.393391848,Downregulated,3.55876204
TEX22,-3.354931831,-1.138233066,0.0007938454629,0.002348704295,0.02030947776,0.002348704295,1.138233066,Downregulated,2.992610116
RP1-3J17.3,3.358886719,1.165386915,0.00078257169,0.002317337886,0.09526112186,0.002317337886,1.165386915,Upregulated,3.070806919
RP11-290F5.1,-3.415631294,-1.16777122,0.0006363433286,0.001903149154,0.01970502901,0.001903149154,1.16777122,Downregulated,3.176953337
RAB11B-AS1,-3.423462391,-1.074896097,0.0006182881448,0.001851323057,0.01994680851,0.001851323057,1.074896097,Downregulated,2.937172708
SPESP1,-3.430486679,-1.196313024,0.0006024995137,0.001807232615,0.02139748549,0.001807232615,1.196313024,Downregulated,3.281469809
AL133245.2,-3.450407267,-1.954963923,0.0005597413043,0.001683434977,0.00918762089,0.001683434977,1.954963923,Downregulated,5.422686071
ST6GALNAC2,3.492765427,1.267211676,0.0004780460825,0.001444767793,0.08595261122,0.001444767793,1.267211676,Upregulated,3.59913707
OCM,-3.515239716,-1.19267261,0.0004393571707,0.001333176663,0.01897969052,0.001333176663,1.19267261,Downregulated,3.429067688
RP11-1103G16.1,3.517633677,1.633808017,0.0004354131642,0.001322192969,0.07108317215,0.001322192969,1.633808017,Upregulated,4.703251563
CLDN12,-3.562670946,-1.301744699,0.0003671005488,0.001122947635,0.01982591876,0.001122947635,1.301744699,Downregulated,3.83967888
FAM173B,-3.601207972,-1.105515718,0.0003167420037,0.000975341485,0.02200193424,0.000975341485,1.105515718,Downregulated,3.328534597
POT1-AS1,-3.638110638,-1.011348128,0.0002746453866,0.0008511126526,0.0336073501,0.0008511126526,1.011348128,Downregulated,3.104851854
TMEM72-AS1,-3.649430275,-1.138094306,0.0002628225315,0.0008164764636,0.02417794971,0.0008164764636,1.138094306,Downregulated,3.514499326
SULT1B1,-3.676383018,-1.009673834,0.0002365641518,0.0007380367141,0.02816731141,0.0007380367141,1.009673834,Downregulated,3.162219727
RP11-234B24.6,-3.682789326,-1.023288608,0.0002306957611,0.0007209419341,0.03106866538,0.0007209419341,1.023288608,Downregulated,3.21527484
GUCA1B,-3.692980051,-1.00912106,0.0002216413131,0.0006946691917,0.0246615087,0.0006946691917,1.00912106,Downregulated,3.187028295
RP11-420A23.1,-3.722339869,-1.094313264,0.0001973850479,0.0006213194931,0.02562862669,0.0006213194931,1.094313264,Downregulated,3.509117951
AC097500.2,-3.739966154,-1.191110611,0.0001840449658,0.0005812126337,0.02454061896,0.0005812126337,1.191110611,Downregulated,3.85403486
RP11-737O24.1,3.741988182,2.229913473,0.0001825701123,0.0005768230976,0.05899419729,0.0005768230976,2.229913473,Upregulated,7.222594651
TELO2,-3.774935961,-1.044820666,0.0001600487203,0.0005077922983,0.02369439072,0.0005077922983,1.044820666,Downregulated,3.441967234
RP11-23N2.4,3.800571442,1.641772032,0.0001443627649,0.0004598294434,0.07338007737,0.0004598294434,1.641772032,Upregulated,5.479255272
AP000476.1,-3.848961353,-1.004093409,0.000118619704,0.0003810333267,0.03167311412,0.0003810333267,1.004093409,Downregulated,3.433032553
LL22NC03-2H8.5,-3.874905825,-1.29195416,0.0001066659229,0.000343990009,0.02200193424,0.000343990009,1.29195416,Downregulated,4.474624023
ANGPT2,3.895936966,1.056512713,0.00009781982086,0.0003164631082,0.1295938104,0.0003164631082,1.056512713,Upregulated,3.697453149
