gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
CAMK2D,-10.81754112,-1.150720477,0,0,0.2832637923,0,1.150720477,Downregulated,27.82594853
BCAS3,-10.83582878,-1.014727354,0,0,0.3954566528,0,1.014727354,Downregulated,24.61751723
SETD5,-10.9102726,-1.034897923,0,0,0.3699582754,0,1.034897923,Downregulated,25.45547482
LSP1,-11.01109791,-1.03740716,0,0,0.3694946685,0,1.03740716,Downregulated,26.00818394
CUL4A,-11.21125031,-1.192281842,0,0,0.2582290218,0,1.192281842,Downregulated,31.03214338
ARHGAP25,-11.36836338,-1.051437259,0,0,0.4051923968,0,1.051437259,Downregulated,28.16462045
7SK.2,11.55350685,1.95468843,0,0,0.3588317107,0,1.95468843,Upregulated,54.15170066
SCML4,-11.55800343,-1.498850584,0,0,0.1757070005,0,1.498850584,Downregulated,41.54849705
CD81,-11.71151924,-1.11290133,0,0,0.3514140009,0,1.11290133,Downregulated,31.69182742
KLF2,-11.74474049,-2.073373795,0,0,0.09133055169,0,2.073373795,Downregulated,59.38298747
ITFG1,-11.79613686,-1.082961321,0,0,0.3959202596,0,1.082961321,Downregulated,31.28183511
PLEK,-11.84734631,-1.199311614,0,0,0.2767732962,0,1.199311614,Downregulated,34.94367107
PACS1,-12.07736588,-1.022908092,0,0,0.4858599907,0,1.022908092,Downregulated,31.01266438
TTC17,-12.16670513,-1.000745535,0,0,0.5034770515,0,1.000745535,Downregulated,30.80715085
ARL17B,-12.20234394,-1.364790916,0,0,0.2151135837,0,1.364790916,Downregulated,42.26278107
CFL1,-12.27030373,-1.017935395,0,0,0.5442744553,0,1.017935395,Downregulated,31.88411299
IL1B,12.38529491,3.159772635,0,0,0.3045897079,0,3.159772635,Upregulated,100.8795018
PFN1,-12.40354538,-1.036805034,0,0,0.5206305053,0,1.036805034,Downregulated,33.19532582
PPP3CC,-12.60819435,-1.153118849,0,0,0.3926750116,0,1.153118849,Downregulated,38.16982305
MT-ND6,12.65170288,1.750576019,0,0,0.4158553547,0,1.750576019,Upregulated,58.33515363
CTSW,-12.82639122,-1.586578131,0,0,0.1733889662,0,1.586578131,Downregulated,54.38292704
CCM2,-13.00557613,-1.077410936,0,0,0.5067222995,0,1.077410936,Downregulated,37.98732214
KLHL20,-13.35409164,-1.369224787,0,0,0.2804821511,0,1.369224787,Downregulated,50.9635512
PCSK7,-13.42229557,-1.502280593,0,0,0.21418637,0,1.502280593,Downregulated,56.46137271
AC016831.7,13.70957661,1.207427144,0,0,0.5642095503,0,1.207427144,Upregulated,47.40342912
SKAP1,-13.87212276,-1.301971793,0,0,0.3541956421,0,1.301971793,Downregulated,52.35400366
RAP1A,-13.95149422,-1.123099446,0,0,0.5257301808,0,1.123099446,Downregulated,45.68665197
CALR,-14.0061512,-1.389483333,0,0,0.300880853,0,1.389483333,Downregulated,56.96583666
FGFBP2,-14.05179501,-1.223131299,0,0,0.4357904497,0,1.223131299,Downregulated,50.44966092
CD52,-14.2557888,-1.130893588,0,0,0.5414928141,0,1.130893588,Downregulated,48.05173124
ITGAL,-15.1045723,-1.247879148,0,0,0.4571163653,0,1.247879148,Downregulated,59.69058468
SOD2,16.34318542,1.826500773,0,0,0.5215577191,0,1.826500773,Upregulated,91.32503867
TRAF3IP3,-16.33018303,-1.662645817,0,0,0.2591562355,0,1.662645817,Downregulated,83.13229084
VAMP2,-15.54150867,-1.335617185,0,0,0.4311543811,0,1.335617185,Downregulated,66.78085923
PYHIN1,-18.88479424,-1.282641292,0,0,0.6142790913,0,1.282641292,Downregulated,64.13206458
RP11-640M9.1,-15.53866005,-1.505229592,0,0,0.2929995364,0,1.505229592,Downregulated,75.26147962
MTRNR2L12,29.3606987,1.5728513,0,0,0.8831710709,0,1.5728513,Upregulated,78.64256501
PPDPF,-21.1315155,-1.926000237,0,0,0.3004172462,0,1.926000237,Downregulated,96.30001187
IL8,34.01473618,3.57421422,0,0,0.8001854427,0,3.57421422,Upregulated,178.710711
NEAT1,20.94699097,1.16467905,0,0,0.8080667594,0,1.16467905,Upregulated,58.23395252
MYO1F,-15.98558331,-1.144320726,0,0,0.6036161335,0,1.144320726,Downregulated,57.21603632
